"Hour","Minute","Bee","Observed","Date","Colony","Scent","Site","Density","Flower_number","Day","Treatment","Trial","Setup","Array_time"
0,34,"PO.a_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",34
0,35,"PY.a_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",35
0,35,"PR_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",35
0,35,"PBB_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",35
0,35,"WY_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",35
0,35,"WY.a_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",35
0,36,"FGG_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",36
0,36,"BW.a_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",36
0,36,"BY.a_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",36
0,36,"PO_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",36
0,36,"OWW_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",36
0,37,"FR.a_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",37
0,37,"FO.a_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",37
0,37,"YO.a_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",37
0,38,"PO.a_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",38
0,38,"WGG_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",38
0,38,"RW.a_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",38
0,39,"FGG_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",39
0,39,"GGW_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",39
0,39,"BR_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",39
0,39,"WY_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",39
0,39,"OWW_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",39
0,40,"FR.a_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",40
0,41,"FO.a_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",41
0,41,"FYY_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",41
0,41,"PBB_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",41
0,41,"YO.a_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",41
0,42,"BY.a_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",42
0,42,"PO_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",42
0,42,"PR_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",42
0,42,"WY_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",42
0,43,"FGG_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",43
0,43,"FFP_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",43
0,43,"PY.a_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",43
0,43,"WGG_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",43
0,44,"BR_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",44
0,44,"WY.a_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",44
0,45,"GGW_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",45
0,45,"BW.a_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",45
0,45,"PR_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",45
0,45,"WY_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",45
0,46,"FYY_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",46
0,46,"BY.a_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",46
0,46,"YO.a_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",46
0,47,"WGG_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",47
0,47,"OWW_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",47
0,48,"FO.a_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",48
0,48,"FGG_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",48
0,48,"PO.a_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",48
0,48,"PBB_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",48
0,49,"FFP_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",49
0,49,"PR_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",49
0,49,"WY_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",49
0,50,"BY.a_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",50
0,50,"PO_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",50
0,50,"RW.a_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",50
0,51,"FR.a_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",51
0,51,"FYY_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",51
0,51,"PO_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",51
0,52,"FGG_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",52
0,52,"GGW_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",52
0,52,"BR_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",52
0,52,"PR_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",52
0,53,"WY_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",53
0,54,"FYY_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",54
0,54,"BW.a_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",54
0,54,"PO_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",54
0,54,"PBB_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",54
0,54,"YO.a_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",54
0,55,"FR.a_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",55
0,55,"FO.a_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",55
0,55,"PO.a_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",55
0,55,"OWW_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",55
0,56,"PBB_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",56
0,56,"WGG_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",56
0,57,"PR_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",57
0,57,"YO.a_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",57
0,58,"BY.a_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",58
0,58,"PO_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",58
0,59,"FR.a_7B",1,"7/18/22","7B","Clove","South","High","Low","1","Constant","Trial 2","Density: High, Number of flowers: Low",59
0,2,"YP.a_7B",1,"7/18/22","7B","Peppermint","Northeast","High","Low","1","Changing","Trial 2","Density: High, Number of flowers: Low",2
0,2,"BP_7B",1,"7/18/22","7B","Peppermint","Northeast","High","Low","1","Changing","Trial 2","Density: High, Number of flowers: Low",2
0,2,"BG_7B",1,"7/18/22","7B","Peppermint","Northeast","High","Low","1","Changing","Trial 2","Density: High, Number of flowers: Low",2
0,3,"GR_7B",1,"7/18/22","7B","Peppermint","Northeast","High","Low","1","Changing","Trial 2","Density: High, Number of flowers: Low",3
0,4,"BP_7B",1,"7/18/22","7B","Peppermint","Northeast","High","Low","1","Changing","Trial 2","Density: High, Number of flowers: Low",4
0,4,"PF.big_7B",1,"7/18/22","7B","Peppermint","Northeast","High","Low","1","Changing","Trial 2","Density: High, Number of flowers: Low",4
0,5,"OF.a_7B",1,"7/18/22","7B","Peppermint","Northeast","High","Low","1","Changing","Trial 2","Density: High, Number of flowers: Low",5
0,5,"BF.a_7B",1,"7/18/22","7B","Peppermint","Northeast","High","Low","1","Changing","Trial 2","Density: High, Number of flowers: Low",5
0,6,"RF_7B",1,"7/18/22","7B","Peppermint","Northeast","High","Low","1","Changing","Trial 2","Density: High, Number of flowers: Low",6
0,6,"FF.a_7B",1,"7/18/22","7B","Peppermint","Northeast","High","Low","1","Changing","Trial 2","Density: High, Number of flowers: Low",6
0,6,"BP.a_7B",1,"7/18/22","7B","Peppermint","Northeast","High","Low","1","Changing","Trial 2","Density: High, Number of flowers: Low",6
0,6,"BG_7B",1,"7/18/22","7B","Peppermint","Northeast","High","Low","1","Changing","Trial 2","Density: High, Number of flowers: Low",6
0,6,"POO_7B",1,"7/18/22","7B","Peppermint","Northeast","High","Low","1","Changing","Trial 2","Density: High, Number of flowers: Low",6
0,6,"WOO_7B",1,"7/18/22","7B","Peppermint","Northeast","High","Low","1","Changing","Trial 2","Density: High, Number of flowers: Low",6
0,7,"FF.a_7B",1,"7/18/22","7B","Peppermint","Northeast","High","Low","1","Changing","Trial 2","Density: High, Number of flowers: Low",7
0,7,"RO_7B",1,"7/18/22","7B","Peppermint","Northeast","High","Low","1","Changing","Trial 2","Density: High, Number of flowers: Low",7
0,7,"RB_7B",1,"7/18/22","7B","Peppermint","Northeast","High","Low","1","Changing","Trial 2","Density: High, Number of flowers: Low",7
0,7,"YF_7B",1,"7/18/22","7B","Peppermint","Northeast","High","Low","1","Changing","Trial 2","Density: High, Number of flowers: Low",7
0,7,"GP.a_7B",1,"7/18/22","7B","Peppermint","Northeast","High","Low","1","Changing","Trial 2","Density: High, Number of flowers: Low",7
0,7,"WGR_7B",1,"7/18/22","7B","Peppermint","Northeast","High","Low","1","Changing","Trial 2","Density: High, Number of flowers: Low",7
0,8,"RWR_7B",1,"7/18/22","7B","Peppermint","Northeast","High","Low","1","Changing","Trial 2","Density: High, Number of flowers: Low",8
0,8,"RO_7B",1,"7/18/22","7B","Peppermint","Northeast","High","Low","1","Changing","Trial 2","Density: High, Number of flowers: Low",8
0,8,"YF_7B",1,"7/18/22","7B","Peppermint","Northeast","High","Low","1","Changing","Trial 2","Density: High, Number of flowers: Low",8
0,8,"BG_7B",1,"7/18/22","7B","Peppermint","Northeast","High","Low","1","Changing","Trial 2","Density: High, Number of flowers: Low",8
